TERM1	INTERACTION	TERM2	KAPPA_SIMILARITY
GO:0016064	kappa	GO:0016323	-3.1e-05
GO:0016064	kappa	GO:0005615	0.053
GO:0016064	kappa	GO:0016477	0.022
GO:0016064	kappa	GO:0034329	-0.021
GO:0016064	kappa	GO:0071944	0.0062
GO:0016064	kappa	GO:0070371	0.051
GO:0016064	kappa	GO:0051480	0.013
GO:0016064	kappa	GO:0004713	-0.0049
GO:0016064	kappa	GO:0072001	-0.022
GO:0016064	kappa	GO:0006959	0.44
GO:0016064	kappa	GO:0004364	-0.0054
GO:0016064	kappa	GO:0005912	-0.0094
GO:0016064	kappa	GO:0008015	-0.023
GO:0016064	kappa	GO:0002757	0.093
GO:0016064	kappa	GO:0051146	-0.024
GO:0016064	kappa	GO:0035272	0.022
GO:0016064	kappa	GO:0050803	-0.007
GO:0016064	kappa	GO:0003008	-0.021
GO:0016064	kappa	GO:0030674	-0.0032
GO:0016064	kappa	GO:0004930	-0.017
GO:0016064	kappa	GO:0006937	-0.015
GO:0016064	kappa	GO:0005923	-0.014
GO:0016064	kappa	GO:0043296	-0.016
GO:0016064	kappa	GO:0008528	-0.0088
GO:0016064	kappa	GO:0019199	-0.0085
GO:0016064	kappa	GO:0060089	0.021
GO:0016064	kappa	GO:0044459	0.021
GO:0016064	kappa	GO:0030595	0.091
GO:0016064	kappa	GO:0034330	-0.022
GO:0016064	kappa	GO:0031589	-0.0085
GO:0016064	kappa	GO:0005578	-0.016
GO:0016064	kappa	GO:0002684	0.15
GO:0016064	kappa	GO:0022603	-0.01
GO:0016064	kappa	GO:0009986	0.11
GO:0016064	kappa	GO:0042692	-0.017
GO:0016064	kappa	GO:0040012	0.019
GO:0016064	kappa	GO:0043410	0.046
GO:0016064	kappa	GO:0070374	0.052
GO:0016064	kappa	GO:0022612	0.027
GO:0009897	kappa	GO:0004896	0.14
GO:0009897	kappa	GO:0051410	-0.0022
GO:0009897	kappa	GO:0018212	0.094
GO:0009897	kappa	GO:0005604	0.03
GO:0009897	kappa	GO:0022610	0.11
GO:0009897	kappa	GO:0006956	0.011
GO:0009897	kappa	GO:0007160	0.073
GO:0009897	kappa	GO:0006958	0.013
GO:0009897	kappa	GO:0044057	0.012
GO:0009897	kappa	GO:0034332	-0.00088
GO:0009897	kappa	GO:0007155	0.11
GO:0009897	kappa	GO:0009743	0.033
GO:0009897	kappa	GO:0045177	0.0084
GO:0009897	kappa	GO:0046903	0.041
GO:0009897	kappa	GO:0045667	0.013
GO:0009897	kappa	GO:0031252	-0.016
GO:0009897	kappa	GO:0002443	0.12
GO:0009897	kappa	GO:0070161	-0.0053
GO:0009897	kappa	GO:0001763	0.031
GO:0009897	kappa	GO:0050707	0.12
GO:0009897	kappa	GO:0019932	0.035
GO:0009897	kappa	GO:0051272	0.088
GO:0009897	kappa	GO:0048870	0.068
GO:0009897	kappa	GO:0006935	0.064
GO:0009897	kappa	GO:0005516	-0.023
GO:0009897	kappa	GO:0006874	0.073
GO:0009897	kappa	GO:0005886	0.06
GO:0009897	kappa	GO:0050776	0.087
GO:0009897	kappa	GO:0031012	0.04
GO:0009897	kappa	GO:0019955	0.24
GO:0009897	kappa	GO:0004867	-0.0083
GO:0009897	kappa	GO:0050900	0.19
GO:0009897	kappa	GO:0004872	0.19
GO:0009897	kappa	GO:0055002	0.0042
GO:0009897	kappa	GO:0042330	0.064
GO:0009897	kappa	GO:0002682	0.091
GO:0009897	kappa	GO:0005509	0.00042
GO:0009897	kappa	GO:0003013	0.042
GO:0009897	kappa	GO:0055001	0.0026
GO:0009897	kappa	GO:0002009	0.0026
GO:0009897	kappa	GO:0016324	0.0083
GO:0009897	kappa	GO:0030054	-0.0041
GO:0009897	kappa	GO:0009581	0.03
GO:0009897	kappa	GO:0002429	0.022
GO:0009897	kappa	GO:0015026	0.1
GO:0009897	kappa	GO:2000147	0.091
GO:0009897	kappa	GO:0060326	0.1
GO:0009897	kappa	GO:0005911	0.014
GO:0009897	kappa	GO:0044420	0.025
GO:0009897	kappa	GO:0004888	0.18
GO:0009897	kappa	GO:0003823	0.059
GO:0009897	kappa	GO:0019724	0.097
GO:0009897	kappa	GO:0004714	-0.007
GO:0009897	kappa	GO:0050866	0.13
GO:0009897	kappa	GO:0050867	0.19
GO:0009897	kappa	GO:0070372	0.073
GO:0009897	kappa	GO:0014066	-0.014
GO:0009897	kappa	GO:2000145	0.083
GO:0009897	kappa	GO:0043062	0.072
GO:0009897	kappa	GO:0007631	-0.007
GO:0009897	kappa	GO:0050778	0.064
GO:0009897	kappa	GO:0004950	0.086
GO:0009897	kappa	GO:0038023	0.16
GO:0009897	kappa	GO:0050663	0.11
GO:0009897	kappa	GO:0002253	0.017
GO:0009897	kappa	GO:0051270	0.08
GO:0009897	kappa	GO:0007416	-0.0075
GO:0009897	kappa	GO:0072376	0.0096
GO:0009897	kappa	GO:0032101	0.099
GO:0009897	kappa	GO:0030334	0.093
GO:0009897	kappa	GO:1901681	0.03
GO:0009897	kappa	GO:0050808	-0.016
GO:0009897	kappa	GO:0045202	-0.016
GO:0009897	kappa	GO:0030155	0.098
GO:0009897	kappa	GO:0007186	0.026
GO:0009897	kappa	GO:0005201	-0.0052
GO:0009897	kappa	GO:0061138	0.032
GO:0009897	kappa	GO:0006955	0.069
GO:0009897	kappa	GO:0007528	-0.0083
GO:0009897	kappa	GO:0002675	0.065
GO:0009897	kappa	GO:0043616	-0.0038
GO:0009897	kappa	GO:0072503	0.069
GO:0009897	kappa	GO:0051674	0.068
GO:0009897	kappa	GO:0048747	-0.019
GO:0009897	kappa	GO:0019838	0.11
GO:0009897	kappa	GO:0040017	0.09
GO:0009897	kappa	GO:0071346	0.064
GO:0009897	kappa	GO:0045216	0.025
GO:0009897	kappa	GO:0051046	0.079
GO:0009897	kappa	GO:0005178	0.16
GO:0009897	kappa	GO:0005887	0.18
GO:0009897	kappa	GO:0005913	-0.0098
GO:0009897	kappa	GO:0051249	0.18
GO:0009897	kappa	GO:0004871	0.093
GO:0009897	kappa	GO:0060333	0.058
GO:0009897	kappa	GO:0070160	-0.016
GO:0009897	kappa	GO:0016337	0.1
GO:0009897	kappa	GO:0048729	0.0044
GO:0009897	kappa	GO:0014068	-0.011
GO:0009897	kappa	GO:0002250	0.15
GO:0009897	kappa	GO:0001637	0.086
GO:0009897	kappa	GO:0002768	0.046
GO:0009897	kappa	GO:0030198	0.072
GO:0009897	kappa	GO:0050851	0.044
GO:0009897	kappa	GO:0031032	0.0096
GO:0009897	kappa	GO:0031226	0.2
GO:0009897	kappa	GO:0007600	-0.019
GO:0009897	kappa	GO:0055074	0.071
GO:0009897	kappa	GO:0001944	0.037
GO:0009897	kappa	GO:0090257	0.011
GO:0009897	kappa	GO:0002764	0.031
GO:0009897	kappa	GO:0001653	0.071
GO:0009897	kappa	GO:0005576	0.061
GO:0009897	kappa	GO:0002455	0.068
GO:0009897	kappa	GO:0051050	0.051
GO:0009897	kappa	GO:0018108	0.095
GO:0009897	kappa	GO:0001655	0.0043
GO:0009897	kappa	GO:0050865	0.15
GO:0009897	kappa	GO:0032940	0.04
GO:0009897	kappa	GO:0060090	-0.01
GO:0009897	kappa	GO:0040011	0.054
GO:0009897	kappa	GO:0072507	0.067
GO:0009897	kappa	GO:0016323	0.0091
GO:0009897	kappa	GO:0005615	0.096
GO:0009897	kappa	GO:0016477	0.078
GO:0009897	kappa	GO:0034329	0.011
GO:0009897	kappa	GO:0071944	0.057
GO:0009897	kappa	GO:0070371	0.081
GO:0009897	kappa	GO:0051480	0.06
GO:0009897	kappa	GO:0004713	-0.024
GO:0009897	kappa	GO:0072001	0.0088
GO:0009897	kappa	GO:0006959	0.11
GO:0009897	kappa	GO:0004364	-0.0057
GO:0009897	kappa	GO:0005912	-0.016
GO:0009897	kappa	GO:0008015	0.032
GO:0009897	kappa	GO:0002757	0.014
GO:0009897	kappa	GO:0051146	0.00097
GO:0009897	kappa	GO:0035272	0.015
GO:0009897	kappa	GO:0050803	-0.0075
GO:0009897	kappa	GO:0003008	0.0075
GO:0009897	kappa	GO:0030674	-0.009
GO:0009897	kappa	GO:0004930	0.07
GO:0009897	kappa	GO:0006937	-5e-04
GO:0009897	kappa	GO:0005923	-0.016
GO:0009897	kappa	GO:0043296	-0.019
GO:0009897	kappa	GO:0008528	0.071
GO:0009897	kappa	GO:0019199	0.011
GO:0009897	kappa	GO:0060089	0.093
GO:0009897	kappa	GO:0044459	0.19
GO:0009897	kappa	GO:0030595	0.12
GO:0009897	kappa	GO:0034330	0.019
GO:0009897	kappa	GO:0031589	0.066
GO:0009897	kappa	GO:0005578	0.044
GO:0009897	kappa	GO:0002684	0.13
GO:0009897	kappa	GO:0022603	0.015
GO:0009897	kappa	GO:0009986	0.6
GO:0009897	kappa	GO:0042692	-0.0075
GO:0009897	kappa	GO:0040012	0.079
GO:0009897	kappa	GO:0043410	0.079
GO:0009897	kappa	GO:0070374	0.091
GO:0009897	kappa	GO:0022612	0.034
GO:0004896	kappa	GO:0051410	-0.0021
GO:0004896	kappa	GO:0018212	0.037
GO:0004896	kappa	GO:0005604	-0.0072
GO:0004896	kappa	GO:0022610	0.012
GO:0004896	kappa	GO:0006956	-0.0068
GO:0004896	kappa	GO:0007160	0.0083
GO:0004896	kappa	GO:0006958	-0.0061
GO:0004896	kappa	GO:0044057	-0.0036
GO:0004896	kappa	GO:0034332	-0.01
GO:0004896	kappa	GO:0007155	0.013
GO:0004896	kappa	GO:0009743	-0.012
GO:0004896	kappa	GO:0045177	-0.013
GO:0004896	kappa	GO:0046903	0.0052
GO:0004896	kappa	GO:0045667	0.015
GO:0004896	kappa	GO:0031252	-0.0045
GO:0004896	kappa	GO:0002443	0.025
GO:0004896	kappa	GO:0070161	-0.014
GO:0004896	kappa	GO:0001763	0.0078
GO:0004896	kappa	GO:0050707	0.051
GO:0004896	kappa	GO:0019932	0.032
GO:0004896	kappa	GO:0051272	0.043
GO:0004896	kappa	GO:0048870	0.016
GO:0004896	kappa	GO:0006935	0.058
GO:0004896	kappa	GO:0005516	-0.012
GO:0004896	kappa	GO:0006874	0.093
GO:0004896	kappa	GO:0005886	0.019
GO:0004896	kappa	GO:0050776	0.031
GO:0004896	kappa	GO:0031012	-0.011
GO:0004896	kappa	GO:0019955	0.37
GO:0004896	kappa	GO:0004867	-0.0063
GO:0004896	kappa	GO:0050900	0.079
GO:0004896	kappa	GO:0004872	0.17
GO:0004896	kappa	GO:0055002	-0.012
GO:0004896	kappa	GO:0042330	0.058
GO:0004896	kappa	GO:0002682	0.034
GO:0004896	kappa	GO:0005509	-0.015
GO:0004896	kappa	GO:0003013	-0.014
GO:0004896	kappa	GO:0055001	-0.012
GO:0004896	kappa	GO:0002009	-0.0037
GO:0004896	kappa	GO:0016324	-0.012
GO:0004896	kappa	GO:0030054	-0.016
GO:0004896	kappa	GO:0009581	-0.011
GO:0004896	kappa	GO:0002429	-0.0032
GO:0004896	kappa	GO:0015026	0.15
GO:0004896	kappa	GO:2000147	0.045
GO:0004896	kappa	GO:0060326	0.13
GO:0004896	kappa	GO:0005911	-0.014
GO:0004896	kappa	GO:0044420	-0.0084
GO:0004896	kappa	GO:0004888	0.3
GO:0004896	kappa	GO:0003823	-0.009
GO:0004896	kappa	GO:0019724	0.034
GO:0004896	kappa	GO:0004714	-0.0056
GO:0004896	kappa	GO:0050866	0.057
GO:0004896	kappa	GO:0050867	0.084
GO:0004896	kappa	GO:0070372	0.088
GO:0004896	kappa	GO:0014066	-0.0091
GO:0004896	kappa	GO:2000145	0.038
GO:0004896	kappa	GO:0043062	-0.013
GO:0004896	kappa	GO:0007631	-0.0056
GO:0004896	kappa	GO:0050778	0.015
GO:0004896	kappa	GO:0004950	0.47
GO:0004896	kappa	GO:0038023	0.24
GO:0004896	kappa	GO:0050663	0.045
GO:0004896	kappa	GO:0002253	-0.0086
GO:0004896	kappa	GO:0051270	0.033
GO:0004896	kappa	GO:0007416	-0.0058
GO:0004896	kappa	GO:0072376	-0.0074
GO:0004896	kappa	GO:0032101	0.067
GO:0004896	kappa	GO:0030334	0.043
GO:0004896	kappa	GO:1901681	-0.011
GO:0004896	kappa	GO:0050808	-0.0099
GO:0004896	kappa	GO:0045202	-0.015
GO:0004896	kappa	GO:0030155	-0.0013
GO:0004896	kappa	GO:0007186	0.047
GO:0004896	kappa	GO:0005201	-0.0044
GO:0004896	kappa	GO:0061138	0.0083
GO:0004896	kappa	GO:0006955	0.036
GO:0004896	kappa	GO:0007528	-0.0063
GO:0004896	kappa	GO:0002675	0.11
GO:0004896	kappa	GO:0043616	-0.0033
GO:0004896	kappa	GO:0072503	0.088
GO:0004896	kappa	GO:0051674	0.016
GO:0004896	kappa	GO:0048747	-0.011
GO:0004896	kappa	GO:0019838	0.057
GO:0004896	kappa	GO:0040017	0.044
GO:0004896	kappa	GO:0071346	0.053
GO:0004896	kappa	GO:0045216	-0.013
GO:0004896	kappa	GO:0051046	0.015
GO:0004896	kappa	GO:0005178	-0.0095
GO:0004896	kappa	GO:0005887	0.075
GO:0004896	kappa	GO:0005913	-0.0072
GO:0004896	kappa	GO:0051249	0.074
GO:0004896	kappa	GO:0004871	0.13
GO:0004896	kappa	GO:0060333	0.038
GO:0004896	kappa	GO:0070160	-0.01
GO:0004896	kappa	GO:0016337	-0.014
GO:0004896	kappa	GO:0048729	-0.0056
GO:0004896	kappa	GO:0014068	-0.0076
GO:0004896	kappa	GO:0002250	0.078
GO:0004896	kappa	GO:0001637	0.47
GO:0004896	kappa	GO:0002768	-0.0073
GO:0004896	kappa	GO:0030198	-0.013
GO:0004896	kappa	GO:0050851	0.003
GO:0004896	kappa	GO:0031032	-0.0074
GO:0004896	kappa	GO:0031226	0.073
GO:0004896	kappa	GO:0007600	-0.014
GO:0004896	kappa	GO:0055074	0.09
GO:0004896	kappa	GO:0001944	0.011
GO:0004896	kappa	GO:0090257	0.013
GO:0004896	kappa	GO:0002764	-0.0098
GO:0004896	kappa	GO:0001653	0.36
GO:0004896	kappa	GO:0005576	0.016
GO:0004896	kappa	GO:0002455	-0.0076
GO:0004896	kappa	GO:0051050	0.0081
GO:0004896	kappa	GO:0018108	0.038
GO:0004896	kappa	GO:0001655	-0.014
GO:0004896	kappa	GO:0050865	0.063
GO:0004896	kappa	GO:0032940	0.0019
GO:0004896	kappa	GO:0060090	-0.012
GO:0004896	kappa	GO:0040011	0.019
GO:0004896	kappa	GO:0072507	0.085
GO:0004896	kappa	GO:0016323	-0.012
GO:0004896	kappa	GO:0005615	0.035
GO:0004896	kappa	GO:0016477	0.019
GO:0004896	kappa	GO:0034329	-0.013
GO:0004896	kappa	GO:0071944	0.018
GO:0004896	kappa	GO:0070371	0.078
GO:0004896	kappa	GO:0051480	0.13
GO:0004896	kappa	GO:0004713	-0.013
GO:0004896	kappa	GO:0072001	-0.013
GO:0004896	kappa	GO:0006959	0.067
GO:0004896	kappa	GO:0004364	-0.0047
GO:0004896	kappa	GO:0005912	-0.013
GO:0004896	kappa	GO:0008015	-0.014
GO:0004896	kappa	GO:0002757	-0.0081
GO:0004896	kappa	GO:0051146	-0.014
GO:0004896	kappa	GO:0035272	-0.0053
GO:0004896	kappa	GO:0050803	-0.0058
GO:0004896	kappa	GO:0003008	-0.0093
GO:0004896	kappa	GO:0030674	-0.012
GO:0004896	kappa	GO:0004930	0.2
GO:0004896	kappa	GO:0006937	-0.01
GO:0004896	kappa	GO:0005923	-0.01
GO:0004896	kappa	GO:0043296	-0.011
GO:0004896	kappa	GO:0008528	0.36
GO:0004896	kappa	GO:0019199	-0.0068
GO:0004896	kappa	GO:0060089	0.13
GO:0004896	kappa	GO:0044459	0.047
GO:0004896	kappa	GO:0030595	0.16
GO:0004896	kappa	GO:0034330	-0.013
GO:0004896	kappa	GO:0031589	0.0028
GO:0004896	kappa	GO:0005578	-0.011
GO:0004896	kappa	GO:0002684	0.037
GO:0004896	kappa	GO:0022603	-0.016
GO:0004896	kappa	GO:0009986	0.081
GO:0004896	kappa	GO:0042692	-0.015
GO:0004896	kappa	GO:0040012	0.036
GO:0004896	kappa	GO:0043410	0.044
GO:0004896	kappa	GO:0070374	0.12
GO:0004896	kappa	GO:0022612	-0.01
GO:0051410	kappa	GO:0018212	-0.0022
GO:0051410	kappa	GO:0005604	-0.002
GO:0051410	kappa	GO:0022610	-0.0023
GO:0051410	kappa	GO:0006956	-0.0019
GO:0051410	kappa	GO:0007160	-0.0022
GO:0051410	kappa	GO:0006958	-0.0019
GO:0051410	kappa	GO:0044057	0.01
GO:0051410	kappa	GO:0034332	-0.0022
GO:0051410	kappa	GO:0007155	-0.0023
GO:0051410	kappa	GO:0009743	-0.0022
GO:0051410	kappa	GO:0045177	-0.0023
GO:0051410	kappa	GO:0046903	-0.0023
GO:0051410	kappa	GO:0045667	-0.0022
GO:0051410	kappa	GO:0031252	-0.0023
GO:0051410	kappa	GO:0002443	-0.0023
GO:0051410	kappa	GO:0070161	-0.0023
GO:0051410	kappa	GO:0001763	-0.0022
GO:0051410	kappa	GO:0050707	-0.0021
GO:0051410	kappa	GO:0019932	0.027
GO:0051410	kappa	GO:0051272	-0.0023
GO:0051410	kappa	GO:0048870	-0.0023
GO:0051410	kappa	GO:0006935	-0.0023
GO:0051410	kappa	GO:0005516	-0.0022
GO:0051410	kappa	GO:0006874	0.016
GO:0051410	kappa	GO:0005886	-0.0023
GO:0051410	kappa	GO:0050776	-0.0023
GO:0051410	kappa	GO:0031012	-0.0022
GO:0051410	kappa	GO:0019955	-0.002
GO:0051410	kappa	GO:0004867	-0.0019
GO:0051410	kappa	GO:0050900	-0.0023
GO:0051410	kappa	GO:0004872	-0.0023
GO:0051410	kappa	GO:0055002	-0.0022
GO:0051410	kappa	GO:0042330	-0.0023
GO:0051410	kappa	GO:0002682	-0.0023
GO:0051410	kappa	GO:0005509	-0.0023
GO:0051410	kappa	GO:0003013	0.014
GO:0051410	kappa	GO:0055001	-0.0022
GO:0051410	kappa	GO:0002009	-0.0023
GO:0051410	kappa	GO:0016324	-0.0022
GO:0051410	kappa	GO:0030054	-0.0023
GO:0051410	kappa	GO:0009581	-0.0022
GO:0051410	kappa	GO:0002429	-0.0023
GO:0051410	kappa	GO:0015026	-0.0017
GO:0051410	kappa	GO:2000147	-0.0023
GO:0051410	kappa	GO:0060326	-0.0022
GO:0051410	kappa	GO:0005911	-0.0023
GO:0051410	kappa	GO:0044420	-0.0021
GO:0051410	kappa	GO:0004888	-0.0023
GO:0051410	kappa	GO:0003823	-0.0021
GO:0051410	kappa	GO:0019724	-0.0022
GO:0051410	kappa	GO:0004714	-0.0018
GO:0051410	kappa	GO:0050866	-0.0022
GO:0051410	kappa	GO:0050867	-0.0023
GO:0051410	kappa	GO:0070372	-0.0022
GO:0051410	kappa	GO:0014066	-0.0021
GO:0051410	kappa	GO:2000145	-0.0023
GO:0051410	kappa	GO:0043062	-0.0022
GO:0051410	kappa	GO:0007631	-0.0018
GO:0051410	kappa	GO:0050778	-0.0023
GO:0051410	kappa	GO:0004950	-0.0016
GO:0051410	kappa	GO:0038023	-0.0023
GO:0051410	kappa	GO:0050663	-0.0022
GO:0051410	kappa	GO:0002253	-0.0023
GO:0051410	kappa	GO:0051270	-0.0023
GO:0051410	kappa	GO:0007416	-0.0019
GO:0051410	kappa	GO:0072376	-0.002
GO:0051410	kappa	GO:0032101	-0.0023
GO:0051410	kappa	GO:0030334	-0.0023
GO:0051410	kappa	GO:1901681	0.12
GO:0051410	kappa	GO:0050808	-0.0021
GO:0051410	kappa	GO:0045202	-0.0023
GO:0051410	kappa	GO:0030155	-0.0023
GO:0051410	kappa	GO:0007186	-0.0023
GO:0051410	kappa	GO:0005201	-0.0017
GO:0051410	kappa	GO:0061138	-0.0022
GO:0051410	kappa	GO:0006955	-0.0023
GO:0051410	kappa	GO:0007528	-0.0019
GO:0051410	kappa	GO:0002675	-0.0015
GO:0051410	kappa	GO:0043616	-0.0015
GO:0051410	kappa	GO:0072503	0.015
GO:0051410	kappa	GO:0051674	-0.0023
GO:0051410	kappa	GO:0048747	-0.0022
GO:0051410	kappa	GO:0019838	-0.0021
GO:0051410	kappa	GO:0040017	-0.0023
GO:0051410	kappa	GO:0071346	-0.0022
GO:0051410	kappa	GO:0045216	-0.0022
GO:0051410	kappa	GO:0051046	-0.0023
GO:0051410	kappa	GO:0005178	-0.0021
GO:0051410	kappa	GO:0005887	-0.0023
GO:0051410	kappa	GO:0005913	-0.002
GO:0051410	kappa	GO:0051249	-0.0023
GO:0051410	kappa	GO:0004871	-0.0023
GO:0051410	kappa	GO:0060333	-0.0022
GO:0051410	kappa	GO:0070160	-0.0021
GO:0051410	kappa	GO:0016337	-0.0023
GO:0051410	kappa	GO:0048729	-0.0023
GO:0051410	kappa	GO:0014068	-0.002
GO:0051410	kappa	GO:0002250	-0.0023
GO:0051410	kappa	GO:0001637	-0.0016
GO:0051410	kappa	GO:0002768	-0.0023
GO:0051410	kappa	GO:0030198	-0.0022
GO:0051410	kappa	GO:0050851	-0.0023
GO:0051410	kappa	GO:0031032	-0.002
GO:0051410	kappa	GO:0031226	-0.0023
GO:0051410	kappa	GO:0007600	-0.0023
GO:0051410	kappa	GO:0055074	0.016
GO:0051410	kappa	GO:0001944	-0.0023
GO:0051410	kappa	GO:0090257	0.032
GO:0051410	kappa	GO:0002764	-0.0023
GO:0051410	kappa	GO:0001653	-0.002
GO:0051410	kappa	GO:0005576	-0.0023
GO:0051410	kappa	GO:0002455	-0.002
GO:0051410	kappa	GO:0051050	0.0062
GO:0051410	kappa	GO:0018108	-0.0022
GO:0051410	kappa	GO:0001655	-0.0023
GO:0051410	kappa	GO:0050865	-0.0023
GO:0051410	kappa	GO:0032940	-0.0023
GO:0051410	kappa	GO:0060090	-0.0022
GO:0051410	kappa	GO:0040011	-0.0023
GO:0051410	kappa	GO:0072507	0.015
GO:0051410	kappa	GO:0016323	-0.0022
GO:0051410	kappa	GO:0005615	-0.0023
GO:0051410	kappa	GO:0016477	-0.0023
GO:0051410	kappa	GO:0034329	-0.0022
GO:0051410	kappa	GO:0071944	-0.0023
GO:0051410	kappa	GO:0070371	-0.0022
GO:0051410	kappa	GO:0051480	0.025
GO:0051410	kappa	GO:0004713	-0.0022
GO:0051410	kappa	GO:0072001	-0.0023
GO:0051410	kappa	GO:0006959	-0.0022
GO:0051410	kappa	GO:0004364	0.4
GO:0051410	kappa	GO:0005912	-0.0023
GO:0051410	kappa	GO:0008015	0.014
GO:0051410	kappa	GO:0002757	-0.0023
GO:0051410	kappa	GO:0051146	-0.0023
GO:0051410	kappa	GO:0035272	-0.0018
GO:0051410	kappa	GO:0050803	-0.0019
GO:0051410	kappa	GO:0003008	0.0013
GO:0051410	kappa	GO:0030674	-0.0022
GO:0051410	kappa	GO:0004930	-0.0022
GO:0051410	kappa	GO:0006937	0.04
GO:0051410	kappa	GO:0005923	-0.0021
GO:0051410	kappa	GO:0043296	-0.0022
GO:0051410	kappa	GO:0008528	-0.002
GO:0051410	kappa	GO:0019199	-0.0019
GO:0051410	kappa	GO:0060089	-0.0023
GO:0051410	kappa	GO:0044459	-0.0023
GO:0051410	kappa	GO:0030595	-0.0022
GO:0051410	kappa	GO:0034330	-0.0023
GO:0051410	kappa	GO:0031589	-0.0023
GO:0051410	kappa	GO:0005578	-0.0022
GO:0051410	kappa	GO:0002684	-0.0023
GO:0051410	kappa	GO:0022603	-0.0023
GO:0051410	kappa	GO:0009986	-0.0023
GO:0051410	kappa	GO:0042692	-0.0023
GO:0051410	kappa	GO:0040012	-0.0023
GO:0051410	kappa	GO:0043410	-0.0023
GO:0051410	kappa	GO:0070374	-0.0021
GO:0051410	kappa	GO:0022612	-0.0021
GO:0018212	kappa	GO:0005604	0.0078
GO:0018212	kappa	GO:0022610	0.1
GO:0018212	kappa	GO:0006956	-0.0093
GO:0018212	kappa	GO:0007160	0.09
GO:0018212	kappa	GO:0006958	-0.008
GO:0018212	kappa	GO:0044057	0.048
GO:0018212	kappa	GO:0034332	0.071
GO:0018212	kappa	GO:0007155	0.1
GO:0018212	kappa	GO:0009743	0.053
GO:0018212	kappa	GO:0045177	0.037
GO:0018212	kappa	GO:0046903	0.067
GO:0018212	kappa	GO:0045667	0.068
GO:0018212	kappa	GO:0031252	0.019
GO:0018212	kappa	GO:0002443	0.13
GO:0018212	kappa	GO:0070161	0.043
GO:0018212	kappa	GO:0001763	0.076
GO:0018212	kappa	GO:0050707	0.093
GO:0018212	kappa	GO:0019932	0.056
GO:0018212	kappa	GO:0051272	0.21
GO:0018212	kappa	GO:0048870	0.14
GO:0018212	kappa	GO:0006935	0.13
GO:0018212	kappa	GO:0005516	-0.012
GO:0018212	kappa	GO:0006874	0.076
GO:0018212	kappa	GO:0005886	0.02
GO:0018212	kappa	GO:0050776	0.13
GO:0018212	kappa	GO:0031012	0.0064
GO:0018212	kappa	GO:0019955	0.092
GO:0018212	kappa	GO:0004867	-0.0085
GO:0018212	kappa	GO:0050900	0.16
GO:0018212	kappa	GO:0004872	0.061
GO:0018212	kappa	GO:0055002	0.026
GO:0018212	kappa	GO:0042330	0.13
GO:0018212	kappa	GO:0002682	0.12
GO:0018212	kappa	GO:0005509	-0.012
GO:0018212	kappa	GO:0003013	0.026
GO:0018212	kappa	GO:0055001	0.036
GO:0018212	kappa	GO:0002009	0.072
GO:0018212	kappa	GO:0016324	0.045
GO:0018212	kappa	GO:0030054	0.012
GO:0018212	kappa	GO:0009581	0.025
GO:0018212	kappa	GO:0002429	0.11
GO:0018212	kappa	GO:0015026	0.014
GO:0018212	kappa	GO:2000147	0.21
GO:0018212	kappa	GO:0060326	0.15
GO:0018212	kappa	GO:0005911	0.009
GO:0018212	kappa	GO:0044420	0.0042
GO:0018212	kappa	GO:0004888	0.082
GO:0018212	kappa	GO:0003823	0.035
GO:0018212	kappa	GO:0019724	0.046
GO:0018212	kappa	GO:0004714	0.088
GO:0018212	kappa	GO:0050866	0.11
GO:0018212	kappa	GO:0050867	0.2
GO:0018212	kappa	GO:0070372	0.22
GO:0018212	kappa	GO:0014066	0.2
GO:0018212	kappa	GO:2000145	0.18
GO:0018212	kappa	GO:0043062	0.052
GO:0018212	kappa	GO:0007631	-0.0072
GO:0018212	kappa	GO:0050778	0.094
GO:0018212	kappa	GO:0004950	-0.0048
GO:0018212	kappa	GO:0038023	0.068
GO:0018212	kappa	GO:0050663	0.087
GO:0018212	kappa	GO:0002253	0.075
GO:0018212	kappa	GO:0051270	0.16
GO:0018212	kappa	GO:0007416	0.011
GO:0018212	kappa	GO:0072376	0.0072
GO:0018212	kappa	GO:0032101	0.15
GO:0018212	kappa	GO:0030334	0.18
GO:0018212	kappa	GO:1901681	0.025
GO:0018212	kappa	GO:0050808	0.014
GO:0018212	kappa	GO:0045202	0.013
GO:0018212	kappa	GO:0030155	0.14
GO:0018212	kappa	GO:0007186	0.028
GO:0018212	kappa	GO:0005201	-0.0053
GO:0018212	kappa	GO:0061138	0.077
GO:0018212	kappa	GO:0006955	0.088
GO:0018212	kappa	GO:0007528	0.01
GO:0018212	kappa	GO:0002675	0.016
GO:0018212	kappa	GO:0043616	-0.0038
GO:0018212	kappa	GO:0072503	0.071
GO:0018212	kappa	GO:0051674	0.14
GO:0018212	kappa	GO:0048747	0.022
GO:0018212	kappa	GO:0019838	0.12
GO:0018212	kappa	GO:0040017	0.21
GO:0018212	kappa	GO:0071346	0.095
GO:0018212	kappa	GO:0045216	0.055
GO:0018212	kappa	GO:0051046	0.079
GO:0018212	kappa	GO:0005178	0.11
GO:0018212	kappa	GO:0005887	0.05
GO:0018212	kappa	GO:0005913	-0.01
GO:0018212	kappa	GO:0051249	0.17
GO:0018212	kappa	GO:0004871	0.059
GO:0018212	kappa	GO:0060333	0.078
